ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
B009GHI5Q4,A3TVZM3ZIXG8YW,christopher hayes,7,9,1,2010-12-04,"Filler food is empty, leaves your cat always needing more","This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes.<br /><br />I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry.<br /><br />My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice.<br /><br />I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really.<br /><br />For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours.<br /><br />We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad.<br /><br />A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is.<br /><br />So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible.<br /><br />I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food.<br /><br />Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage."
B00507A02Q,A2IPRZR0WITRUU,Carrie A. Baumbach,46,61,1,2011-09-11,Blk is YUK!,"I saw this in Bevmo when I was wandering around, and I thought it was interesting. How can black water NOT spike someones interest?<br /><br />I went back today to buy a bottle, just to test it out. After letting it sit in the fridge to get nice and cold, I closed my eyes and took a gulp. It was disgusting. It doesn't feel like water, it seems thicker, almost greasy going down. It tastes coppery like you have blood in your mouth. It smells like your hands do after you handle a large amount of change. Sure, it seems healthy and all, but the taste isn't something I'd be able to deal with. It's just gross.<br /><br />To each their own, though. Maybe someone else would like it."
B002ZF06JI,A1XYYZ4D1J22O3,Liz,0,0,1,2012-04-12,"Great Value, But Makes Dog Sick","I bought this product because it is a great deal, rawhides in any brick and mortar store are outrageous, so I was very excited about this deal. However; this product makes my dog throw-up, and I know its not just rawhides in general because I have given her other ones with no difficulty. I also noticed she is not as interested in these rawhides as she has been in past brands (although this is not an issue because they as getting thrown either way. I have not contacted the seller about this yet but will be in the next couple days. I contacted amazon and they had great customer service and said they would look into the issue."
B0030F3LCQ,A21D9K2ZDZO4EA,tmca,2,2,1,2012-08-15,"No texture, no taste, no way","I love tuna. I eat a LOT of tuna. I hate this stuff, and I'm not really *that* picky.<br /><br />No texture, or more accurately, almost the texture of wet cat food. Speaking of cat food, thats about what this looks like.  Taste? no. Or perhaps stale, formless food substance.<br /><br />I've tried a few cans from various places in the pack, all the same. This is the worst tuna i have ever had."
B004Q3LBTG,A2IKVD808PWVPB,uva729,1,2,1,2011-12-23,"diappointed, wish I could send it back","The problem with this machine is that I would steam items extra extra long and go to work chopping to fine pieces.  The motor is so weak that it smells like burning even when you expect it to do the smallest job. I wish I had never wasted the money.  I didn't think that anything this expensive would have such a bad motor.  Now, I just use the cuisinart that I have had for years.  I'm so angry at myself for wasting money on this thing that it makes my stomach cringe."
B000WFKWDI,AGDS7B4DRSSMF,P. Phillips,0,3,1,2009-12-25,Very disappointed,The cans arrived all banged up.  I will never order from this company again.
B000PEEBYC,A3E6TYKT6X4Q13,"Dee ""Dee""",0,6,1,2011-05-25,Stale food,The bag I got did not look like the bag pictured. The food was stale and my dog got sick. Will not be buying dog food from here again.
B000CQE3HS,A2EW5RPS75SHYL,Chuck,3,5,1,2010-06-02,Save your money,In May of 2010 I ordered a box of Slim Jims original flavor 100 count .28 oz.<br />I opened one up and took a bite expecting a really tasty snack but as hard as I tried I just couldn't chew it.<br />It was like shoe leather. After 2 minutes of chewing I spit it out. I packed up the box and sent it back.<br />Amazon was kind enough to refund my money.<br />Next time order the Jacks Links Original .5 oz X Sticks and you can't go wrong.<br />Chuck.<br />PS: Thanks to Amazon for there customer care.
B000FBO9LK,A1P6S7F4MD476C,B. Arora,0,6,1,2008-01-28,bal,"Bahlsen Delice Cookies, 3.5-Ounce Boxes (Pack of 12)<br />Very Disappointed with your service and deceptive listing of the product ingredients. i am allergic eggs and as per your listing, there is NO mention of eggs and when i received the product, on the box the cookies one of the ingredient is EGG."
B006N3HZ6K,A1U2ALESCFJLPT,Noswal,6,9,1,2010-12-15,What Happened?  Prices and Subscribe and Save?,"I've been enjoying Jet Fuel for 18 months now - and mostly enjoy the other flavors from the Coffee People - but in the last 2 weeks the prices have skyrocketd (up $5 a box), and most of these are no longer available for subscribe and save (another $3-4 increase).  Gives me a pause to whether this k-cup thing is even worth it.  The good cups went from 35 cents a cup or so, to now over 50 CENTS!"
B0018CFVUS,A1RZZPYF3SV7SU,doglover92,0,2,1,2011-02-05,Received treats quick but OUTDATED by 10 months!,"I used to buy these treats years ago for my dogs but then was unable to find them at the pet store that used to carry them. When I found them here I decided to get them again being how much my furry friends enjoyed them in the past. While I received my order quickly I was immediately disappointed when I saw the date on the box read ""BEST BY: APR 2010"" - it is now February 2011. There is no way that is acceptable to send to customers EXPIRED products and I will not be giving these to my dogs now as it's a safety issue. I requested a full refund from this seller but have yet to get any response whatsoever. How disappointing! Hoping Amazon will help with this. Awful buying experience. Beware you may be getting an expired box if you buy these."
B004X8MZHQ,A1NYKD19R5JQWD,Rayne,0,0,1,2012-04-05,really disappointed,"though i did not purchase this through amazon, i did get this recently from thw grocery store, and have to admit im really disappointed.  i followed the instructions the first evening EXACTLY as instructed with the included paper, and no results.  the second day, i brewed just a little longer, still no luck, (basing this off some other comments from other users here on amazon) then today i only did 6oz, not 12 as the paper instructs, and even brewed this for 6 minutes.  still nothing.<br /><br />i really wanted this to work for me like it has for others, i had heard good things and was so excited, but still no luck.  i guess im one of those people this doesnt affect. ill keep trying it daily till i run out, but looks like ill have to try something else.<br /><br />as for taste, its not bad. just tastes like tea leaves, not deliciously fantastic, but not nose-pinchingly undrinkable. good luck to anyone else. hope you have more success with this than i did"
B005DXTWPI,A268LIM1YQUGF,N. Rooney,0,0,1,2012-09-16,"Agreed, it sucks.",This vodka sauce is awful!  It tastes sour and has no creaminess to it whatsoever.  I will never buy it again.
B0004MTM94,A3UBSED45B09PS,Project master,0,2,1,2012-10-16,You must be joking,Unbelievable.... $98 for less than a pound of chopped walnuts/nuts????<br />Who would be foolish enough to pay this price?<br />Not me.
B0000GH6UQ,A29QXI9MWCVO7Q,"from Hampton, VA ""amazon customer""",1,3,1,2010-10-31,Just OK,"I got this a few months ago with high hopes but it was barely OK, kind of grainy, did not dissolve in milk."
B005OZWD7Y,A3OURX6X32KB14,omagard,2,2,1,2012-07-08,wimpy,"Very cute card came with the seeds, but wow there was like only two seeds smeared on the plastic.  I wanted to laugh.  I could just go pick a fig around the corner, so thats what I did.  I think they should err on the generous side next time and make sure the seeds are visable, and at least the amount you purchase.  I will try to plant the two seeds I got, and if they grow will let you all know.  Maybe it was just a fluke, but gosh."
B000N5Z5YI,A2CPEAH7G6NIGI,boomer6195,0,0,1,2011-07-15,horrible experience,I was sent one bag of Texas Hold 'Ems instead of 12 that i ordered and paid for. I was charged $113.00 for one bag. The 11 bags that were later sent to me were horrible. The lamb treats were all broken into tiny tiny pieces in the bag. I have ordered this product from other companies and never had a problem. The lamb treats were a decent size fillet.<br />I would not order from this company again.
B000V760QK,ADQGF68CXJOTX,"Maxine ""Max""",0,1,1,2009-12-06,Awful!,These were so bad that I threw away 11 cans after using the first can. Terrible taste and consistency.
B00016LZR0,A15GU2ZC5T4GPF,"Noor S. Khalsa ""N.S. Khalsa""",6,12,1,2010-04-02,Awful company to do business with,I had a terrible experience ordering from this company.<br />Customer service treated me like a criminal.
B007I7YZJK,A3QNX5KWHDV0GD,"James Cooper ""Conspicuous Consumer""",1,1,1,2012-08-25,Garbage! False Description!,"All you can taste is artificial sweetener. It is inconceivable how they can describe this product as ""sweetened with honey.""  I can't taste any fruit either.  This stuff is horrid!"
B005K4Q1W2,A1YK5WGH0T88Q1,MaryRuth,0,0,1,2011-08-30,Yuck.  Can't drink it.,"Not sure why anyone would say this is good.  No one in my family would touch it. Not sure how to return it now. Don't order it.<br />I edited this to add that Amazon Customer service was very good about refunding my money.  I wish I would of read the reviews before buying such a large amount.  Don't buy with out trying it somewhere else 1st.  It really is bad tasting, and I normally like sugar free drinks.  I can't even stand the smell of it."
